,policy_state_IL,policy_state_IN,policy_state_OH,insured_sex_FEMALE,insured_sex_MALE,insured_education_level_Associate,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_adm-clerical,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_base-jumping,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_husband,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,incident_severity_Major Damage,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Ambulance,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NC,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Arlington,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,auto_make_Accura,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,auto_model_3 Series,auto_model_92x,auto_model_93,auto_model_95,auto_model_A3,auto_model_A5,auto_model_Accord,auto_model_C300,auto_model_CRV,auto_model_Camry,auto_model_Civic,auto_model_Corolla,auto_model_E400,auto_model_Escape,auto_model_F150,auto_model_Forrestor,auto_model_Fusion,auto_model_Grand Cherokee,auto_model_Highlander,auto_model_Impreza,auto_model_Jetta,auto_model_Legacy,auto_model_M5,auto_model_MDX,auto_model_ML350,auto_model_Malibu,auto_model_Maxima,auto_model_Neon,auto_model_Passat,auto_model_Pathfinder,auto_model_RAM,auto_model_RSX,auto_model_Silverado,auto_model_TL,auto_model_Tahoe,auto_model_Ultima,auto_model_Wrangler,auto_model_X5,auto_model_X6,csl_per_person_100,csl_per_person_250,csl_per_person_500,csl_per_accident_1000,csl_per_accident_300,csl_per_accident_500,incident_period_of_day_afternoon,incident_period_of_day_early_morning,incident_period_of_day_evening,incident_period_of_day_fore-noon,incident_period_of_day_morning,incident_period_of_day_night,incident_period_of_day_past_midnight,property_damage,police_report_available,collision_en,months_as_customer,age,policy_number,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,vehicle_age
0,0.0,0.0,2.221673301684449,0.0,2.065591117977289,0.0,0.0,3.0769206814197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309040012865332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.764880096654519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9500291109962276,0.0,0.0,0.0,0.0,0.0,2.10696107592911,0.0,0.0,2.31973356285594,0.0,0.0,2.8828085948373037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.847836295354073,0.0,0.0,0.0,3.294894023755909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.464408589717574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64579460684849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2119497261777212,0.0,0.0,0.0,2.2119497261777212,0.0,3.5344610852046077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0785578034442924,0.5759829774052213,3.3073468628907743,3.120056123763376,3.429801456335729,5.1296850287896385,0.0,0.0,-2.262208852506858,1.051674859863407,1.3091269056752382,1.8811732757386912,1.821368195240012,0.9735834498528229,0.9788574651991999,2.0262826649246723,1.905461662512343
1,0.0,0.0,2.221673301684449,0.0,2.065591117977289,0.0,0.0,3.0769206814197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309040012865332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.337822228384032,0.0,0.0,0.0,0.0,0.0,0.0,3.10487528069657,0.0,0.0,0.0,0.0,0.0,2.087458209745856,0.0,0.0,0.0,0.0,2.31973356285594,0.0,0.0,2.8828085948373037,0.0,0.0,0.0,0.0,3.827867422892231,0.0,0.0,0.0,0.0,0.0,0.0,3.2378845298933756,0.0,0.0,0.0,0.0,0.0,0.0,4.6396039992995215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.324087292512441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2119497261777212,0.0,0.0,0.0,2.2119497261777212,0.0,3.5344610852046077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0785578034442924,1.2329635610080518,3.53543974998669,1.8970097945392896,3.429801456335729,5.719120091110636,0.0,1.9395881592568278,-1.4958579708758704,3.1550245795902208,1.3091269056752382,1.8811732757386912,2.1172884283339273,2.2635258239141143,2.275787607877316,1.7666217284583525,2.251909237514587
2,0.0,2.3910012619264958,0.0,0.0,2.065591117977289,0.0,0.0,0.0,0.0,0.0,3.394115526860478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.144015275870616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.069057017848745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0769206814197,0.0,0.0,0.0,0.0,2.087458209745856,0.0,0.0,0.0,0.0,0.0,2.5303437649781904,0.0,2.8828085948373037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.701305185455819,0.0,0.0,0.0,0.0,0.0,0.0,3.2269027540863324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.369046940346632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64579460684849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.294406272720711,0.0,0.0,0.0,2.294406272720711,0.0,2.735076423908375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0261859344814308,0.4049880309880462,4.333764854822394,2.3105320721184457,1.7149007281678645,5.110186525461321,0.0,1.0673255525322203,0.0,3.1550245795902208,2.6182538113504763,0.0,3.2609576108828042,2.9051551913228395,2.920892756566949,3.0231951888578634,0.8661189375056104
3,0.0,2.3910012619264958,0.0,2.0135682633357725,0.0,0.0,0.0,0.0,0.0,3.283202724363902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497735542321748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.588760736991919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095452268735851,0.0,0.0,2.10696107592911,0.0,0.0,2.31973356285594,0.0,0.0,0.0,2.6744586304535356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5344671462059902,0.0,0.0,0.0,0.0,0.0,3.4206280097767783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.531883955860126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.253861954353932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.294406272720711,0.0,0.0,0.0,2.294406272720711,0.0,0.0,0.0,0.0,3.596576356254195,0.0,0.0,0.0,0.0,0.0,3.0785578034442924,2.672921004521105,5.474229290301971,3.2546490078641668,1.7149007281678645,6.564638341564142,0.0,0.0,-2.0153554435199537,1.051674859863407,0.0,0.0,2.5257417078156688,1.3500951272558595,2.7148175007355384,2.4586644921654632,2.4251330250157093
4,2.282355272633701,0.0,0.0,2.0135682633357725,0.0,0.0,0.0,0.0,0.0,3.283202724363902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.716195989437725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.280448605913905,0.0,0.0,0.0,0.0,0.0,0.0,2.9345639949529128,0.0,0.0,2.087458209745856,0.0,0.0,0.0,0.0,0.0,2.5303437649781904,0.0,0.0,2.6744586304535356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.701305185455819,0.0,0.0,0.0,3.4206280097767783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309040012865332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803468409007941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4004000824759206,2.4004000824759206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4902363646381915,0.0,0.0,2.3581519107385494,3.0785578034442924,0.3329901588123936,3.53543974998669,0.9019729160021043,0.8574503640839323,8.403684269267504,0.0,0.0,0.0,3.1550245795902208,1.3091269056752382,0.9405866378693456,3.186352369018282,1.5483764248231393,3.1135283218006586,3.2225776936445016,3.984147112525808
5,2.282355272633701,0.0,0.0,0.0,2.065591117977289,0.0,3.5965763562541944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309040012865332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.134667530717829,0.0,0.0,0.0,3.0769206814197,0.0,0.0,0.0,0.0,2.087458209745856,0.0,0.0,0.0,2.10696107592911,0.0,0.0,0.0,0.0,0.0,0.0,2.8018341544799217,0.0,0.0,0.0,0.0,0.0,0.0,3.847836295354073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2269027540863324,0.0,0.0,0.0,0.0,0.0,0.0,5.337822228384032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.747195140088731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2119497261777212,0.0,0.0,0.0,2.2119497261777212,0.0,3.5344610852046077,0.0,0.0,0.0,0.0,0.0,2.3145330290228294,0.0,2.0523718689628616,0.8729742001297885,2.965207532246901,0.8848990442866927,1.7149007281678645,5.342163248866262,0.0,0.0,0.0,2.103349719726814,2.6182538113504763,1.8811732757386912,2.100616865906101,2.2457027859305385,1.1289340102068575,2.0448298746722666,3.1180281750201977
6,2.282355272633701,0.0,0.0,2.0135682633357725,0.0,3.2378845298933756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5668874414635106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.397215312275265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9500291109962276,0.0,0.0,0.0,0.0,0.0,2.10696107592911,0.0,2.10696107592911,0.0,0.0,0.0,0.0,2.6744586304535356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5344671462059902,0.0,0.0,0.0,0.0,3.294894023755909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309040012865332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803468409007941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2119497261777212,0.0,0.0,0.0,2.2119497261777212,0.0,0.0,3.5195033746263915,0.0,0.0,0.0,0.0,0.0,2.3581519107385494,2.0523718689628616,1.9619420167865351,4.903997072562182,2.889327704060758,0.8574503640839323,6.491892284288912,0.0,2.248744526197195,-2.3764246089037844,1.051674859863407,1.3091269056752382,2.8217599136080365,2.842501393944367,3.0388279761996575,1.527644831271978,2.7670118542192177,2.5983568125168315
7,0.0,2.3910012619264958,0.0,2.0135682633357725,0.0,0.0,0.0,0.0,0.0,0.0,3.394115526860478,0.0,0.0,0.0,0.0,0.0,0.0,5.458747598588449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.134667530717829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0769206814197,0.0,0.0,0.0,0.0,0.0,0.0,2.10696107592911,0.0,0.0,0.0,2.5303437649781904,0.0,0.0,2.6744586304535356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.701305185455819,0.0,0.0,3.294894023755909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.369046940346632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64579460684849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2119497261777212,0.0,0.0,0.0,2.2119497261777212,0.0,0.0,0.0,3.596576356254195,0.0,0.0,0.0,0.0,2.3581519107385494,1.0261859344814308,4.283873394451334,6.956833056425422,3.3912948311065074,1.7149007281678645,6.667890809954791,0.0,1.5752252982199664,-2.5127466407323733,1.051674859863407,1.3091269056752382,1.8811732757386912,2.05852117077584,2.0006360136563726,1.0057368463946013,2.0819242941674547,1.5590140875100988
8,2.282355272633701,0.0,0.0,0.0,2.065591117977289,0.0,0.0,3.0769206814197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.464408589717575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.397215312275266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9500291109962276,0.0,0.0,0.0,0.0,0.0,0.0,3.868160641531739,0.0,0.0,0.0,4.196696604008466,0.0,0.0,0.0,0.0,2.3910012619264958,0.0,0.0,0.0,0.0,2.5344671462059902,0.0,0.0,0.0,0.0,3.294894023755909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.756052952032777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803468409007943,0.0,0.0,0.0,2.2119497261777212,0.0,0.0,0.0,2.2119497261777212,0.0,3.5344610852046077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03599893608782633,3.3073468628907743,1.5139603426146697,0.8574503640839323,5.895971942961562,2.11906554867525,0.0,-2.8664470476389834,1.051674859863407,0.0,1.8811732757386912,0.17505140549217507,0.1871418988275449,0.0940778341839048,0.1704024895560222,1.7322378750112208
9,2.282355272633701,0.0,0.0,2.0135682633357725,0.0,0.0,0.0,3.0769206814197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309040012865332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.069057017848745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10487528069657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10696107592911,0.0,2.10696107592911,0.0,0.0,0.0,2.8828085948373037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5344671462059902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2269027540863324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.464408589717575,0.0,0.0,0.0,0.0,7.1661428679313675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4004000824759206,2.4004000824759206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0237157840738176,0.0,0.0,2.0523718689628616,1.2869619651397914,3.6494861935346474,0.4383025067209593,1.7149007281678645,6.248139659530327,0.0,2.940665918873255,0.0,1.051674859863407,2.6182538113504763,0.0,2.594928691891148,1.260979937337981,1.2678108130497645,2.95248395169516,3.984147112525808
